venta_id,fecha,hora,cliente_id,producto,categoria,cantidad,precio_unitario,subtotal,metodo_pago,empleado,sucursal,dia_semana
247,2026-04-15,09:34,1222,Pan Francés,Pan,4,0.46,1.84,Efectivo,Luis,Sur,Miércoles
248,2026-06-27,11:15,1309,Dona,Repostería,6,1.21,7.26,Efectivo,José,Sur,Martes
249,2026-05-19,20:47,1179,Empanada Pollo,Salado,5,2.44,12.2,SINPE,José,Norte,Viernes
250,2026-06-22,12:50,1537,Empanada Queso,Salado,1,2.41,2.41,Tarjeta,José,Norte,Jueves
251,2026-05-16,09:54,1230,Croissant,Repostería,5,1.48,7.4,Tarjeta,José,Centro,Domingo
252,2026-04-18,14:08,1397,Empanada Queso,Salado,1,2.31,2.31,Efectivo,Carlos,Centro,Miércoles
253,2026-03-03,14:46,1195,Jugo Natural,Bebidas,2,2.92,5.84,Efectivo,Carlos,Norte,Sábado
254,2026-02-26,18:37,1741,Capuchino,Bebidas,1,3.32,3.32,SINPE,Sofía,Centro,Jueves
255,2026-01-07,20:12,1759,Dona,Repostería,6,1.18,7.08,Efectivo,José,Norte,Martes
256,2026-02-18,11:49,1289,Galletas,Repostería,4,3.46,13.84,Tarjeta,María,Sur,Sábado
257,2026-05-16,13:06,1739,Queque Vainilla,Pasteles,5,9.76,48.8,Tarjeta,Carlos,Centro,Miércoles
258,2026-02-24,08:01,1267,Queque Vainilla,Pasteles,7,9.55,66.85,SINPE,Sofía,Sur,Sábado
259,2026-03-08,12:36,1251,Empanada Pollo,Salado,5,2.41,12.05,Tarjeta,Sofía,Sur,Sábado
260,2026-04-24,16:47,1502,Queque Vainilla,Pasteles,5,10.26,51.3,Tarjeta,Luis,Sur,Domingo
261,2026-05-16,08:58,1555,Queque Vainilla,Pasteles,3,9.64,28.92,SINPE,Ana,Sur,Lunes
262,2026-06-02,18:00,1422,Pan Dulce,Pan,2,1.15,2.3,Efectivo,José,Centro,Lunes
263,2026-05-15,11:03,1632,Galletas,Repostería,3,3.33,9.99,SINPE,José,Sur,Jueves
264,2026-05-18,12:00,1017,Jugo Natural,Bebidas,8,2.66,21.28,SINPE,José,Norte,Viernes
265,2026-06-22,12:51,1183,Queque Chocolate,Pasteles,1,12.0,12.0,Efectivo,Ana,Sur,Martes
266,2026-03-27,11:17,1406,Dona,Repostería,4,1.21,4.84,Efectivo,Carlos,Norte,Jueves
267,2026-02-10,16:52,1082,Capuchino,Bebidas,4,3.36,13.44,SINPE,José,Centro,Lunes
268,2026-04-02,16:00,1719,Empanada Pollo,Salado,7,2.47,17.29,Efectivo,Ana,Norte,Domingo
269,2026-01-17,20:02,1235,Empanada Pollo,Salado,6,2.52,15.12,Efectivo,José,Sur,Jueves
270,2026-06-09,20:34,1577,Queque Chocolate,Pasteles,1,12.51,12.51,SINPE,Ana,Centro,Domingo
271,2026-05-05,18:52,1729,Queque Vainilla,Pasteles,1,10.46,10.46,Tarjeta,Ana,Norte,Martes
272,2026-04-22,20:34,1339,Capuchino,Bebidas,4,3.22,12.88,Tarjeta,José,Centro,Domingo
273,2026-03-02,07:27,1237,Galletas,Repostería,2,3.5,7.0,Efectivo,Carlos,Sur,Domingo
274,2026-03-01,16:17,1461,Capuchino,Bebidas,7,3.35,23.45,Tarjeta,Luis,Norte,Viernes
275,2026-05-22,12:05,1790,Empanada Pollo,Salado,7,2.42,16.94,SINPE,Carlos,Centro,Sábado
276,2026-04-23,18:40,1157,Baguette,Pan,2,1.76,3.52,SINPE,María,Norte,Miércoles
277,2026-03-15,11:48,1276,Baguette,Pan,2,1.71,3.42,Efectivo,Luis,Centro,Martes
278,2026-05-14,07:01,1091,Empanada Pollo,Salado,8,2.51,20.08,Tarjeta,Sofía,Centro,Viernes
279,2026-01-10,12:24,1797,Capuchino,Bebidas,6,3.32,19.92,Efectivo,José,Sur,Martes
280,2026-02-05,10:19,1274,Capuchino,Bebidas,3,3.26,9.78,Tarjeta,Luis,Centro,Martes
281,2026-04-26,07:23,1257,Empanada Pollo,Salado,5,2.48,12.4,Efectivo,José,Sur,Jueves
282,2026-02-10,06:25,1340,Capuchino,Bebidas,4,3.19,12.76,SINPE,María,Norte,Jueves
283,2026-06-20,08:19,1328,Queque Vainilla,Pasteles,7,10.32,72.24,SINPE,José,Centro,Jueves
284,2026-03-10,17:44,1648,Queque Vainilla,Pasteles,3,10.46,31.38,Tarjeta,Sofía,Centro,Miércoles
285,2026-04-12,07:59,1577,Empanada Pollo,Salado,5,2.58,12.9,Efectivo,Sofía,Sur,Martes
286,2026-04-23,09:28,1298,Jugo Natural,Bebidas,1,2.93,2.93,SINPE,Ana,Norte,Sábado
287,2026-02-09,16:09,1732,Empanada Queso,Salado,3,2.33,6.99,Tarjeta,María,Centro,Jueves
288,2026-05-17,20:58,1708,Capuchino,Bebidas,8,3.23,25.84,Tarjeta,Sofía,Centro,Domingo
289,2026-02-22,16:22,1170,Queque Vainilla,Pasteles,2,9.61,19.22,SINPE,Sofía,Centro,Viernes
290,2026-03-26,12:06,1010,Jugo Natural,Bebidas,7,2.93,20.51,Efectivo,Carlos,Centro,Viernes
291,2026-04-15,18:43,1602,Galletas,Repostería,4,3.48,13.92,SINPE,Sofía,Centro,Miércoles
292,2026-04-03,07:53,1747,Pan Francés,Pan,8,0.43,3.44,Efectivo,Carlos,Norte,Miércoles
293,2026-03-16,07:28,1739,Empanada Queso,Salado,4,2.3,9.2,SINPE,María,Norte,Lunes
294,2026-01-01,19:21,1663,Queque Chocolate,Pasteles,1,12.37,12.37,Efectivo,José,Centro,Sábado
295,2026-03-18,12:29,1237,Dona,Repostería,3,1.21,3.63,Tarjeta,José,Centro,Martes
296,2026-06-20,20:12,1460,Jugo Natural,Bebidas,7,2.77,19.39,SINPE,María,Norte,Lunes
297,2026-06-26,18:04,1591,Galletas,Repostería,4,3.4,13.6,Efectivo,Sofía,Centro,Miércoles
298,2026-03-22,19:31,1540,Queque Vainilla,Pasteles,4,9.96,39.84,SINPE,Carlos,Sur,Jueves
299,2026-03-12,19:29,1632,Capuchino,Bebidas,7,3.23,22.61,Efectivo,José,Sur,Domingo
300,2026-03-04,09:19,1119,Queque Chocolate,Pasteles,2,12.21,24.42,Efectivo,Carlos,Sur,Martes
301,2026-02-19,12:27,1190,Café,Bebidas,7,1.98,13.86,Tarjeta,José,Sur,Sábado
302,2026-04-10,08:11,1322,Muffin,Repostería,3,2.41,7.23,Tarjeta,Sofía,Centro,Domingo
303,2026-02-27,12:35,1517,Queque Vainilla,Pasteles,1,9.98,9.98,SINPE,María,Norte,Sábado
304,2026-04-16,08:05,1578,Empanada Queso,Salado,7,2.35,16.45,Efectivo,Luis,Norte,Lunes
305,2026-02-25,13:36,1760,Queque Chocolate,Pasteles,4,12.05,48.2,Tarjeta,Sofía,Sur,Lunes
306,2026-05-27,11:34,1774,Capuchino,Bebidas,2,3.13,6.26,Efectivo,José,Norte,Viernes
307,2026-06-25,09:19,1033,Dona,Repostería,7,1.15,8.05,Tarjeta,Carlos,Norte,Domingo
308,2026-01-25,18:15,1214,Pan Dulce,Pan,2,1.09,2.18,SINPE,Sofía,Sur,Miércoles
309,2026-02-26,09:52,1211,Pan Dulce,Pan,7,1.06,7.42,Efectivo,Sofía,Norte,Viernes
310,2026-06-10,10:36,1273,Queque Chocolate,Pasteles,3,11.79,35.37,SINPE,José,Centro,Martes
311,2026-03-28,16:08,1718,Pan Integral,Pan,7,2.29,16.03,Efectivo,Luis,Centro,Sábado
312,2026-06-13,13:09,1591,Queque Vainilla,Pasteles,4,10.26,41.04,SINPE,Carlos,Sur,Jueves
313,2026-01-13,14:47,1284,Empanada Pollo,Salado,8,2.39,19.12,SINPE,Carlos,Norte,Jueves
314,2026-06-03,17:29,1650,Queque Vainilla,Pasteles,1,10.37,10.37,SINPE,José,Norte,Domingo
315,2026-04-27,09:31,1274,Baguette,Pan,7,1.75,12.25,Tarjeta,Carlos,Norte,Viernes
316,2026-04-26,11:57,1698,Capuchino,Bebidas,3,3.22,9.66,Efectivo,Ana,Centro,Sábado
317,2026-02-15,13:00,1438,Pan Integral,Pan,8,2.09,16.72,Efectivo,José,Centro,Sábado
318,2026-03-03,16:23,1256,Queque Chocolate,Pasteles,3,12.45,37.35,Efectivo,Carlos,Sur,Sábado
319,2026-03-24,17:48,1239,Croissant,Repostería,1,1.48,1.48,Tarjeta,José,Centro,Sábado
320,2026-01-05,15:14,1531,Baguette,Pan,1,1.75,1.75,SINPE,María,Centro,Lunes
321,2026-04-23,08:30,1072,Galletas,Repostería,6,3.61,21.66,Efectivo,María,Centro,Sábado
322,2026-03-10,08:24,1792,Pan Integral,Pan,2,2.11,4.22,Efectivo,José,Sur,Martes
323,2026-02-15,11:46,1218,Baguette,Pan,1,1.82,1.82,SINPE,José,Centro,Jueves
324,2026-01-04,08:48,1126,Capuchino,Bebidas,8,3.32,26.56,SINPE,José,Norte,Miércoles
325,2026-02-09,16:05,1254,Empanada Pollo,Salado,6,2.57,15.42,SINPE,Sofía,Sur,Sábado
326,2026-06-01,19:54,1674,Capuchino,Bebidas,5,3.29,16.45,Tarjeta,Luis,Sur,Viernes
327,2026-03-21,06:50,1245,Café,Bebidas,4,2.05,8.2,Tarjeta,María,Centro,Martes
328,2026-01-12,20:20,1135,Empanada Queso,Salado,2,2.31,4.62,Tarjeta,Sofía,Norte,Miércoles
329,2026-01-01,15:04,1014,Café,Bebidas,3,2.05,6.15,Tarjeta,Luis,Centro,Lunes
330,2026-06-23,14:49,1425,Pan Integral,Pan,7,2.2,15.4,Tarjeta,José,Norte,Lunes
331,2026-03-03,14:58,1208,Jugo Natural,Bebidas,3,2.74,8.22,Efectivo,Sofía,Norte,Jueves
332,2026-04-24,19:15,1059,Capuchino,Bebidas,2,3.14,6.28,Efectivo,Ana,Norte,Lunes
333,2026-06-22,17:11,1122,Empanada Queso,Salado,1,2.26,2.26,Efectivo,José,Centro,Sábado
334,2026-03-17,14:50,1738,Pan Francés,Pan,3,0.45,1.35,Tarjeta,Luis,Norte,Martes
335,2026-01-25,20:01,1343,Galletas,Repostería,5,3.58,17.9,Tarjeta,Carlos,Sur,Lunes
336,2026-05-12,06:31,1580,Queque Chocolate,Pasteles,2,12.0,24.0,Efectivo,Carlos,Centro,Miércoles
337,2026-06-24,07:14,1758,Pan Integral,Pan,2,2.29,4.58,SINPE,Ana,Centro,Domingo
338,2026-04-12,12:58,1153,Pan Dulce,Pan,1,1.07,1.07,Efectivo,Ana,Sur,Domingo
339,2026-02-14,20:46,1327,Muffin,Repostería,7,2.33,16.31,Tarjeta,Ana,Sur,Miércoles
340,2026-05-02,12:04,1476,Baguette,Pan,1,1.74,1.74,Tarjeta,Carlos,Norte,Lunes
341,2026-02-10,15:50,1311,Café,Bebidas,8,1.9,15.2,SINPE,Sofía,Centro,Jueves
342,2026-02-24,20:34,1778,Queque Vainilla,Pasteles,8,10.5,84.0,Efectivo,Luis,Centro,Jueves
343,2026-06-27,17:56,1009,Pan Francés,Pan,4,0.45,1.8,Tarjeta,Ana,Sur,Jueves
344,2026-05-08,12:31,1061,Pan Dulce,Pan,5,1.06,5.3,Efectivo,José,Norte,Lunes
345,2026-05-14,17:57,1381,Pan Francés,Pan,4,0.47,1.88,Tarjeta,José,Centro,Viernes
346,2026-04-03,15:36,1063,Baguette,Pan,3,1.82,5.46,Tarjeta,José,Centro,Martes
347,2026-04-23,19:47,1334,Queque Chocolate,Pasteles,5,12.42,62.1,Tarjeta,María,Norte,Martes
348,2026-05-04,08:06,1168,Baguette,Pan,4,1.73,6.92,Tarjeta,María,Norte,Jueves
349,2026-02-15,10:29,1271,Baguette,Pan,6,1.88,11.28,Efectivo,Ana,Centro,Domingo
350,2026-06-20,06:13,1335,Jugo Natural,Bebidas,5,2.89,14.45,Efectivo,Ana,Sur,Martes
351,2026-06-10,10:52,1178,Queque Vainilla,Pasteles,7,10.01,70.07,Efectivo,María,Norte,Viernes
352,2026-01-26,18:08,1124,Galletas,Repostería,4,3.36,13.44,Efectivo,Ana,Centro,Martes
353,2026-06-21,07:37,1600,Dona,Repostería,7,1.18,8.26,Tarjeta,Ana,Centro,Lunes
354,2026-01-28,19:51,1339,Dona,Repostería,8,1.24,9.92,Efectivo,Ana,Norte,Lunes
355,2026-04-16,06:24,1699,Croissant,Repostería,7,1.55,10.85,Tarjeta,Luis,Norte,Martes
356,2026-04-05,06:39,1634,Muffin,Repostería,3,2.35,7.05,SINPE,Luis,Sur,Miércoles
357,2026-04-02,07:17,1392,Empanada Queso,Salado,7,2.39,16.73,Efectivo,María,Centro,Sábado
358,2026-05-26,06:24,1800,Muffin,Repostería,4,2.43,9.72,SINPE,Carlos,Norte,Viernes
359,2026-05-17,11:24,1276,Pan Integral,Pan,8,2.17,17.36,Efectivo,Ana,Norte,Viernes
360,2026-03-02,18:30,1542,Dona,Repostería,1,1.25,1.25,Tarjeta,Sofía,Centro,Martes
361,2026-03-18,19:50,1754,Baguette,Pan,4,1.83,7.32,Efectivo,Luis,Sur,Domingo
362,2026-02-06,09:37,1325,Pan Integral,Pan,7,2.17,15.19,SINPE,José,Norte,Viernes
363,2026-05-05,15:12,1504,Pan Francés,Pan,6,0.47,2.82,SINPE,Carlos,Centro,Jueves
364,2026-05-08,06:33,1489,Pan Francés,Pan,2,0.43,0.86,Efectivo,Carlos,Sur,Martes
365,2026-02-26,19:55,1331,Pan Integral,Pan,3,2.16,6.48,Efectivo,Ana,Centro,Viernes
366,2026-05-28,11:04,1382,Galletas,Repostería,3,3.6,10.8,SINPE,José,Norte,Viernes
367,2026-02-06,17:27,1654,Baguette,Pan,6,1.76,10.56,Tarjeta,José,Norte,Martes
368,2026-05-27,08:24,1314,Galletas,Repostería,6,3.4,20.4,SINPE,José,Norte,Martes
369,2026-05-13,19:49,1581,Croissant,Repostería,1,1.57,1.57,Efectivo,Luis,Sur,Miércoles
370,2026-01-16,08:21,1763,Muffin,Repostería,4,2.43,9.72,Efectivo,Luis,Norte,Miércoles
371,2026-06-21,17:56,1343,Croissant,Repostería,2,1.55,3.1,Tarjeta,Ana,Norte,Martes
372,2026-01-24,06:03,1395,Dona,Repostería,2,1.18,2.36,Tarjeta,José,Norte,Martes
373,2026-04-12,14:24,1103,Muffin,Repostería,7,2.4,16.8,Tarjeta,Sofía,Sur,Domingo
374,2026-01-26,19:02,1301,Jugo Natural,Bebidas,4,2.71,10.84,Efectivo,Carlos,Norte,Lunes
375,2026-04-06,17:04,1560,Baguette,Pan,6,1.74,10.44,Efectivo,Carlos,Sur,Viernes
376,2026-04-21,08:38,1444,Muffin,Repostería,8,2.45,19.6,Efectivo,Ana,Centro,Miércoles
377,2026-05-24,20:46,1553,Dona,Repostería,4,1.19,4.76,Tarjeta,José,Norte,Miércoles
378,2026-05-18,19:31,1157,Dona,Repostería,2,1.15,2.3,Efectivo,Carlos,Centro,Jueves
379,2026-06-20,13:12,1099,Baguette,Pan,5,1.86,9.3,Efectivo,Luis,Centro,Sábado
380,2026-01-10,18:25,1482,Queque Chocolate,Pasteles,2,11.97,23.94,Tarjeta,José,Norte,Lunes
381,2026-04-12,08:28,1045,Jugo Natural,Bebidas,7,2.71,18.97,Tarjeta,María,Norte,Miércoles
382,2026-02-25,17:42,1099,Dona,Repostería,5,1.21,6.05,Efectivo,José,Norte,Domingo
383,2026-05-08,14:03,1396,Café,Bebidas,7,2.09,14.63,SINPE,María,Sur,Sábado
384,2026-02-16,10:05,1404,Pan Dulce,Pan,8,1.11,8.88,SINPE,Ana,Sur,Viernes
385,2026-04-06,08:13,1197,Muffin,Repostería,3,2.31,6.93,Efectivo,Ana,Norte,Lunes
386,2026-06-05,19:38,1264,Jugo Natural,Bebidas,7,2.72,19.04,Tarjeta,José,Centro,Lunes
387,2026-03-17,13:58,1012,Empanada Pollo,Salado,7,2.51,17.57,SINPE,Sofía,Sur,Viernes
388,2026-02-05,15:37,1596,Pan Integral,Pan,7,2.11,14.77,Efectivo,Ana,Sur,Domingo
389,2026-03-14,10:24,1670,Baguette,Pan,5,1.87,9.35,Tarjeta,Sofía,Sur,Jueves
390,2026-02-20,15:43,1710,Pan Francés,Pan,3,0.44,1.32,Tarjeta,Ana,Norte,Miércoles
391,2026-04-09,20:23,1020,Galletas,Repostería,4,3.34,13.36,Tarjeta,Carlos,Norte,Miércoles
392,2026-06-04,19:14,1137,Pan Dulce,Pan,8,1.14,9.12,Tarjeta,José,Norte,Domingo
393,2026-04-20,16:05,1192,Pan Dulce,Pan,6,1.07,6.42,Tarjeta,Luis,Norte,Sábado
394,2026-05-26,08:04,1318,Empanada Queso,Salado,6,2.37,14.22,SINPE,Sofía,Norte,Martes
395,2026-02-27,06:15,1033,Pan Integral,Pan,1,2.13,2.13,Tarjeta,Ana,Norte,Sábado
396,2026-04-17,12:40,1126,Dona,Repostería,5,1.18,5.9,SINPE,Ana,Centro,Miércoles
397,2026-04-19,14:22,1352,Empanada Queso,Salado,8,2.23,17.84,Efectivo,Carlos,Sur,Domingo
398,2026-04-02,08:54,1585,Galletas,Repostería,2,3.42,6.84,Efectivo,Luis,Sur,Martes
399,2026-04-17,06:55,1799,Jugo Natural,Bebidas,4,2.74,10.96,SINPE,Ana,Norte,Martes
400,2026-01-08,10:38,1312,Jugo Natural,Bebidas,3,2.83,8.49,SINPE,José,Sur,Miércoles
401,2026-04-09,09:29,1309,Empanada Pollo,Salado,7,2.59,18.13,SINPE,Sofía,Sur,Jueves
402,2026-06-27,19:23,1574,Capuchino,Bebidas,2,3.04,6.08,SINPE,Sofía,Sur,Miércoles
403,2026-03-09,16:20,1283,Queque Chocolate,Pasteles,2,11.98,23.96,Tarjeta,José,Sur,Sábado
404,2026-02-02,18:54,1614,Queque Chocolate,Pasteles,4,11.58,46.32,Tarjeta,José,Norte,Sábado
405,2026-03-09,20:26,1414,Croissant,Repostería,1,1.52,1.52,Tarjeta,José,Centro,Viernes
406,2026-06-08,16:34,1653,Galletas,Repostería,4,3.45,13.8,Tarjeta,José,Norte,Viernes
407,2026-05-06,10:06,1482,Queque Chocolate,Pasteles,3,12.41,37.23,Efectivo,José,Norte,Sábado
408,2026-03-21,07:14,1363,Pan Integral,Pan,3,2.3,6.9,Efectivo,José,Norte,Jueves
409,2026-05-10,13:54,1120,Pan Integral,Pan,6,2.17,13.02,Tarjeta,Ana,Sur,Viernes
410,2026-02-17,07:55,1697,Capuchino,Bebidas,2,3.19,6.38,Tarjeta,Sofía,Norte,Jueves
411,2026-02-11,12:36,1468,Pan Francés,Pan,3,0.43,1.29,Efectivo,Carlos,Sur,Martes
412,2026-06-06,11:40,1059,Pan Integral,Pan,2,2.2,4.4,Efectivo,María,Norte,Martes
413,2026-02-16,18:48,1798,Pan Integral,Pan,3,2.22,6.66,Efectivo,Luis,Sur,Jueves
414,2026-04-13,06:02,1546,Jugo Natural,Bebidas,7,2.77,19.39,Efectivo,José,Norte,Lunes
415,2026-05-07,06:43,1004,Muffin,Repostería,6,2.46,14.76,SINPE,José,Centro,Martes
416,2026-01-13,14:37,1313,Galletas,Repostería,6,3.43,20.58,Efectivo,Ana,Centro,Miércoles
417,2026-05-17,11:27,1703,Queque Chocolate,Pasteles,8,12.27,98.16,Efectivo,Carlos,Norte,Miércoles
418,2026-04-01,09:14,1744,Pan Integral,Pan,4,2.13,8.52,Efectivo,Luis,Sur,Lunes
419,2026-06-21,18:02,1384,Capuchino,Bebidas,3,3.08,9.24,SINPE,Carlos,Sur,Viernes
420,2026-06-27,06:03,1706,Pan Francés,Pan,1,0.46,0.46,Efectivo,María,Norte,Jueves
421,2026-02-07,17:43,1645,Baguette,Pan,5,1.8,9.0,Efectivo,Carlos,Norte,Sábado
422,2026-06-05,12:53,1107,Baguette,Pan,5,1.82,9.1,SINPE,José,Sur,Lunes
423,2026-04-07,15:12,1796,Queque Chocolate,Pasteles,2,12.34,24.68,Tarjeta,Sofía,Centro,Miércoles
424,2026-01-18,13:58,1212,Galletas,Repostería,7,3.43,24.01,SINPE,María,Norte,Martes
425,2026-01-27,15:42,1505,Pan Francés,Pan,1,0.46,0.46,Efectivo,Ana,Sur,Lunes
426,2026-06-08,13:18,1270,Galletas,Repostería,2,3.64,7.28,Tarjeta,Ana,Centro,Domingo
427,2026-03-26,16:20,1436,Croissant,Repostería,1,1.55,1.55,SINPE,Ana,Centro,Domingo
428,2026-02-22,16:10,1336,Pan Integral,Pan,1,2.09,2.09,Tarjeta,María,Sur,Miércoles
429,2026-03-06,07:25,1409,Muffin,Repostería,2,2.37,4.74,Tarjeta,Carlos,Norte,Sábado
430,2026-06-26,08:07,1135,Pan Dulce,Pan,8,1.13,9.04,SINPE,José,Centro,Domingo
431,2026-05-16,18:36,1694,Croissant,Repostería,2,1.49,2.98,Tarjeta,Luis,Sur,Jueves
432,2026-06-27,17:57,1133,Pan Integral,Pan,6,2.22,13.32,Tarjeta,María,Centro,Jueves
433,2026-06-11,06:45,1694,Empanada Queso,Salado,1,2.2,2.2,SINPE,José,Sur,Sábado
434,2026-06-28,11:33,1535,Capuchino,Bebidas,4,3.35,13.4,SINPE,José,Sur,Lunes
435,2026-06-22,16:24,1152,Empanada Pollo,Salado,4,2.5,10.0,SINPE,Sofía,Centro,Lunes
436,2026-04-28,13:55,1169,Jugo Natural,Bebidas,3,2.8,8.4,Efectivo,María,Norte,Martes
437,2026-02-18,16:24,1412,Queque Vainilla,Pasteles,5,9.55,47.75,Efectivo,Ana,Norte,Jueves
438,2026-04-15,11:07,1509,Pan Integral,Pan,8,2.11,16.88,SINPE,José,Centro,Lunes
439,2026-05-01,19:05,1618,Empanada Pollo,Salado,7,2.38,16.66,SINPE,José,Norte,Viernes
440,2026-04-11,11:52,1055,Café,Bebidas,4,2.03,8.12,Efectivo,María,Norte,Viernes
441,2026-03-23,13:07,1099,Pan Integral,Pan,8,2.25,18.0,SINPE,Luis,Centro,Miércoles
442,2026-03-23,07:02,1168,Queque Vainilla,Pasteles,5,10.05,50.25,Tarjeta,Luis,Sur,Sábado
443,2026-05-07,09:07,1402,Galletas,Repostería,7,3.36,23.52,Efectivo,María,Centro,Sábado
444,2026-01-21,19:43,1602,Queque Vainilla,Pasteles,2,10.26,20.52,Efectivo,María,Norte,Sábado
445,2026-01-17,17:03,1566,Capuchino,Bebidas,3,3.35,10.05,Tarjeta,Sofía,Norte,Viernes
446,2026-02-24,19:08,1106,Pan Integral,Pan,3,2.24,6.72,Tarjeta,José,Sur,Viernes
447,2026-04-14,15:58,1709,Muffin,Repostería,6,2.4,14.4,Efectivo,Carlos,Norte,Miércoles
448,2026-02-14,15:44,1766,Queque Chocolate,Pasteles,8,12.37,98.96,SINPE,Carlos,Sur,Viernes
449,2026-05-21,09:12,1214,Pan Dulce,Pan,6,1.12,6.72,SINPE,José,Norte,Sábado
450,2026-06-06,14:34,1710,Queque Vainilla,Pasteles,3,10.48,31.44,SINPE,Carlos,Sur,Lunes
451,2026-05-19,16:45,1427,Pan Integral,Pan,6,2.21,13.26,SINPE,José,Sur,Miércoles
452,2026-05-04,06:24,1148,Muffin,Repostería,7,2.47,17.29,Efectivo,José,Centro,Martes
453,2026-06-09,08:53,1063,Queque Chocolate,Pasteles,3,12.58,37.74,SINPE,Carlos,Centro,Domingo
454,2026-04-04,15:55,1691,Café,Bebidas,1,1.97,1.97,SINPE,Sofía,Centro,Sábado
455,2026-06-10,17:42,1048,Jugo Natural,Bebidas,7,2.73,19.11,Tarjeta,María,Norte,Domingo
456,2026-01-01,17:16,1207,Jugo Natural,Bebidas,6,2.93,17.58,SINPE,María,Centro,Sábado
457,2026-05-24,15:12,1794,Galletas,Repostería,6,3.59,21.54,SINPE,Luis,Norte,Jueves
458,2026-02-24,14:07,1386,Croissant,Repostería,2,1.45,2.9,Efectivo,María,Norte,Viernes
459,2026-03-01,11:29,1726,Queque Chocolate,Pasteles,3,11.59,34.77,Efectivo,Ana,Centro,Miércoles
460,2026-06-20,19:42,1308,Capuchino,Bebidas,1,3.29,3.29,Tarjeta,Sofía,Sur,Miércoles
461,2026-02-17,07:50,1517,Baguette,Pan,6,1.8,10.8,Efectivo,María,Sur,Viernes
462,2026-02-22,11:21,1369,Empanada Pollo,Salado,2,2.46,4.92,Tarjeta,Luis,Sur,Viernes
463,2026-03-15,09:57,1657,Empanada Queso,Salado,1,2.21,2.21,SINPE,Sofía,Centro,Lunes
464,2026-01-13,10:34,1741,Jugo Natural,Bebidas,6,2.77,16.62,Tarjeta,Ana,Sur,Domingo
465,2026-05-15,13:02,1303,Pan Integral,Pan,6,2.2,13.2,SINPE,Luis,Norte,Viernes
466,2026-05-18,06:40,1067,Baguette,Pan,2,1.74,3.48,Efectivo,José,Sur,Domingo
467,2026-02-18,19:44,1759,Dona,Repostería,7,1.24,8.68,Tarjeta,José,Centro,Sábado
468,2026-06-11,06:05,1075,Jugo Natural,Bebidas,3,2.67,8.01,Efectivo,Luis,Norte,Viernes
469,2026-04-13,13:40,1414,Baguette,Pan,4,1.87,7.48,Tarjeta,Carlos,Centro,Jueves
470,2026-06-24,15:04,1774,Jugo Natural,Bebidas,2,2.81,5.62,SINPE,Sofía,Centro,Sábado
471,2026-05-04,10:50,1702,Pan Dulce,Pan,2,1.08,2.16,Tarjeta,Sofía,Centro,Miércoles
472,2026-06-01,13:10,1546,Pan Integral,Pan,8,2.17,17.36,Efectivo,Luis,Sur,Jueves
473,2026-02-10,16:56,1746,Pan Integral,Pan,5,2.3,11.5,SINPE,Carlos,Centro,Viernes
474,2026-01-19,15:25,1550,Pan Dulce,Pan,3,1.06,3.18,SINPE,Ana,Norte,Martes
475,2026-06-28,14:09,1164,Galletas,Repostería,6,3.4,20.4,Efectivo,Luis,Sur,Domingo
476,2026-06-26,15:54,1055,Queque Chocolate,Pasteles,4,11.54,46.16,SINPE,María,Sur,Viernes
477,2026-03-04,09:46,1594,Baguette,Pan,5,1.83,9.15,Tarjeta,Carlos,Norte,Martes
478,2026-05-03,20:12,1325,Jugo Natural,Bebidas,4,2.69,10.76,Tarjeta,María,Norte,Viernes
479,2026-02-19,15:23,1323,Jugo Natural,Bebidas,5,2.85,14.25,Tarjeta,Luis,Centro,Miércoles
480,2026-06-14,10:53,1368,Dona,Repostería,4,1.23,4.92,Efectivo,José,Sur,Miércoles
481,2026-03-25,10:31,1564,Muffin,Repostería,8,2.39,19.12,Efectivo,Luis,Sur,Viernes
482,2026-02-18,09:16,1751,Baguette,Pan,5,1.86,9.3,SINPE,Ana,Sur,Lunes
483,2026-06-01,19:37,1592,Muffin,Repostería,1,2.48,2.48,Tarjeta,Sofía,Centro,Lunes
484,2026-05-16,16:49,1152,Café,Bebidas,5,2.01,10.05,Tarjeta,María,Centro,Domingo
485,2026-05-17,07:25,1372,Capuchino,Bebidas,5,3.08,15.4,SINPE,Ana,Sur,Martes
486,2026-02-15,08:11,1579,Pan Dulce,Pan,3,1.13,3.39,SINPE,José,Centro,Sábado
487,2026-01-08,18:31,1237,Galletas,Repostería,8,3.65,29.2,Efectivo,Carlos,Norte,Martes
488,2026-03-13,13:58,1465,Pan Francés,Pan,4,0.45,1.8,Efectivo,Ana,Sur,Miércoles
489,2026-03-19,14:36,1178,Baguette,Pan,5,1.86,9.3,Tarjeta,José,Norte,Miércoles
490,2026-04-08,14:25,1361,Capuchino,Bebidas,2,3.21,6.42,Tarjeta,María,Norte,Viernes
491,2026-02-03,14:41,1287,Pan Francés,Pan,3,0.45,1.35,Efectivo,Luis,Centro,Martes
492,2026-04-26,11:46,1116,Queque Vainilla,Pasteles,2,10.16,20.32,Tarjeta,José,Norte,Jueves
493,2026-04-01,09:02,1130,Dona,Repostería,3,1.22,3.66,SINPE,Sofía,Centro,Martes
494,2026-02-02,08:16,1184,Jugo Natural,Bebidas,1,2.91,2.91,SINPE,María,Sur,Viernes
